Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Chromosome/scaffold name	Gene % GC content	Transcription start site (TSS)	Transcript length (including UTRs and CDS)	Gene name	Strand	Gene start (bp)	Gene end (bp)
ENSG00000082014	ENST00000470588	150936094	150938578	7	56.14	150938578	1755	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000485592	150937508	150942599	7	56.14	150942599	820	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000472988	150937986	150945771	7	56.14	150945771	1654	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000485610	150938344	150945732	7	56.14	150945732	1480	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000472103	150938885	150940772	7	56.14	150940772	798	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000489503	150938994	150939878	7	56.14	150939878	378	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000477169	150939044	150951564	7	56.14	150951564	802	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000460431	150939567	150943235	7	56.14	150943235	673	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000491651	150939807	150974982	7	56.14	150974982	613	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000356800	150936062	150973820	7	56.14	150973820	1669	SMARCD3	-1	150935850	150974982
ENSG00000013374	ENST00000413040	151038785	151075535	7	44.96	151038785	3180	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000568733	151038797	151075535	7	44.96	151038797	3210	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000468404	151038890	151058335	7	44.96	151038890	1703	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000470229	151038898	151052901	7	44.96	151038898	619	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000483358	151042431	151057295	7	44.96	151042431	767	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000470316	151042431	151058323	7	44.96	151042431	1752	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000493588	151048206	151057381	7	44.96	151048206	867	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000480907	151048414	151065891	7	44.96	151048414	977	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000477666	151049338	151057330	7	44.96	151049338	568	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000497987	151057227	151066279	7	44.96	151057227	861	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000460712	151065819	151074367	7	44.96	151065819	664	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000480714	151065916	151071710	7	44.96	151065916	586	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000355851	151038858	151075530	7	44.96	151038858	3144	NUB1	1	151038785	151075535
ENSG00000013374	ENST00000566856	151038858	151075530	7	44.96	151038858	3102	NUB1	1	151038785	151075535
ENSG00000187260	ENST00000463000	151072995	151093003	7	57.01	151093003	1381	WDR86	-1	151072995	151107813
ENSG00000187260	ENST00000334493	151078207	151107106	7	57.01	151107106	2023	WDR86	-1	151072995	151107813
ENSG00000187260	ENST00000477459	151078207	151107813	7	57.01	151107813	1428	WDR86	-1	151072995	151107813
ENSG00000187260	ENST00000469830	151078214	151106717	7	57.01	151106717	1691	WDR86	-1	151072995	151107813
ENSG00000187260	ENST00000484630	151105646	151107075	7	57.01	151107075	1057	WDR86	-1	151072995	151107813
ENSG00000187260	ENST00000496971	151106059	151107804	7	57.01	151107804	565	WDR86	-1	151072995	151107813
ENSG00000127377	ENST00000476631	151125921	151137899	7	57.73	151137899	2367	CRYGN	-1	151125921	151137899
ENSG00000127377	ENST00000462809	151126805	151134002	7	57.73	151134002	702	CRYGN	-1	151125921	151137899
ENSG00000127377	ENST00000337323	151127056	151137130	7	57.73	151137130	754	CRYGN	-1	151125921	151137899
ENSG00000127377	ENST00000491928	151127087	151137094	7	57.73	151137094	698	CRYGN	-1	151125921	151137899
ENSG00000127377	ENST00000478106	151129265	151133359	7	57.73	151133359	201	CRYGN	-1	151125921	151137899
ENSG00000106615	ENST00000262187	151163098	151217010	7	42.00	151217010	2075	RHEB	-1	151163098	151217206
ENSG00000106615	ENST00000472642	151163960	151216269	7	42.00	151216269	900	RHEB	-1	151163098	151217206
ENSG00000106615	ENST00000478470	151164039	151216937	7	42.00	151216937	1153	RHEB	-1	151163098	151217206
ENSG00000106615	ENST00000496004	151164187	151217206	7	42.00	151217206	744	RHEB	-1	151163098	151217206
ENSG00000106615	ENST00000470072	151167385	151168889	7	42.00	151168889	764	RHEB	-1	151163098	151217206
ENSG00000106615	ENST00000470370	151168486	151215155	7	42.00	151215155	501	RHEB	-1	151163098	151217206
ENSG00000106615	ENST00000482053	151168490	151169153	7	42.00	151169153	557	RHEB	-1	151163098	151217206
ENSG00000106617	ENST00000287878	151253197	151574210	7	48.91	151574210	3305	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000418337	151253210	151329439	7	48.91	151329439	2318	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000492843	151253247	151433400	7	48.91	151433400	2699	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000392801	151254027	151511926	7	48.91	151511926	2281	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000479461	151254079	151261399	7	48.91	151261399	570	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000485183	151257461	151261400	7	48.91	151261400	480	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000478989	151261281	151272037	7	48.91	151272037	564	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000488258	151265780	151573933	7	48.91	151573933	1413	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000476632	151265823	151330251	7	48.91	151330251	1123	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000493872	151267276	151329263	7	48.91	151329263	573	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000491938	151269494	151329254	7	48.91	151329254	653	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000483775	151273269	151329313	7	48.91	151329313	539	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000481434	151372025	151574210	7	48.91	151574210	1670	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000487375	151372505	151433264	7	48.91	151433264	562	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000461529	151372634	151487718	7	48.91	151487718	575	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000474383	151534354	151573873	7	48.91	151573873	510	PRKAG2	-1	151253197	151574210
ENSG00000106617	ENST00000433631	151253247	151433349	7	48.91	151433349	2645	PRKAG2	-1	151253197	151574210
ENSG00000106648	ENST00000431418	151653464	151717011	7	42.38	151653464	1678	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000392800	151653480	151717019	7	42.38	151653480	1719	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000416062	151653487	151716941	7	42.38	151653487	1344	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000448366	151653494	151716927	7	42.38	151653494	1427	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000426341	151653507	151716886	7	42.38	151653507	1808	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000416269	151653511	151717013	7	42.38	151653511	2272	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000414073	151653534	151717014	7	42.38	151653534	2097	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000482845	151653547	151657771	7	42.38	151653547	762	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000468278	151667700	151680191	7	42.38	151667700	474	GALNTL5	1	151653464	151717019
ENSG00000106648	ENST00000483959	151692024	151705029	7	42.38	151692024	771	GALNTL5	1	151653464	151717019
ENSG00000178234	ENST00000482812	151722759	151800362	7	41.23	151722759	580	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000430044	151722778	151819425	7	41.23	151722778	2720	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000431668	151722799	151791607	7	41.23	151722799	626	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000446096	151722827	151800241	7	41.23	151722827	521	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000447778	151722861	151810458	7	41.23	151722861	1231	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000423337	151722883	151800259	7	41.23	151722883	580	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000434507	151771383	151819245	7	41.23	151771383	2747	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000415421	151772071	151801977	7	41.23	151772071	2555	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000419245	151791051	151800337	7	41.23	151791051	716	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000447796	151791076	151800257	7	41.23	151791076	717	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000491061	151804335	151816795	7	41.23	151804335	3863	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000431940	151810330	151815854	7	41.23	151810330	600	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000452146	151722836	151818832	7	41.23	151722836	1736	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000320311	151776360	151819245	7	41.23	151776360	2482	GALNT11	1	151722759	151819425
ENSG00000178234	ENST00000422997	151791101	151805376	7	41.23	151791101	948	GALNT11	1	151722759	151819425
ENSG00000055609	ENST00000360104	151832010	151875053	7	38.65	151875053	11183	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000558084	151832010	152133090	7	38.65	152133090	16862	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000262189	151832010	152133090	7	38.65	152133090	16862	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000424877	151832618	151860419	7	38.65	151860419	5874	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000473186	151833669	151936154	7	38.65	151936154	12854	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000485241	151849974	151852090	7	38.65	151852090	479	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000418061	151849984	151859249	7	38.65	151859249	710	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000558665	151874914	151879304	7	38.65	151879304	538	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000489110	151917127	151919152	7	38.65	151919152	761	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000418673	151921207	151945104	7	38.65	151945104	682	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000490130	152007019	152009381	7	38.65	152009381	641	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000452749	152012350	152132884	7	38.65	152132884	479	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000355193	151832014	152133090	7	38.65	152133090	17029	KMT2C	-1	151832010	152133090
ENSG00000055609	ENST00000485655	151832014	151839884	7	38.65	151839884	4835	KMT2C	-1	151832010	152133090
ENSG00000196584	ENST00000495707	152341864	152361089	7	42.58	152361089	4728	XRCC2	-1	152341864	152373250
ENSG00000196584	ENST00000359321	152343589	152373250	7	42.58	152373250	3067	XRCC2	-1	152341864	152373250
ENSG00000133627	ENST00000377776	152456834	152552023	7	43.36	152456834	1566	ACTR3B	1	152456834	152552463
ENSG00000133627	ENST00000256001	152456834	152552463	7	43.36	152456834	2216	ACTR3B	1	152456834	152552463
ENSG00000133627	ENST00000397282	152456873	152552034	7	43.36	152456873	1692	ACTR3B	1	152456834	152552463
ENSG00000133627	ENST00000488782	152497708	152513607	7	43.36	152497708	319	ACTR3B	1	152456834	152552463
ENSG00000133627	ENST00000479402	152507827	152552456	7	43.36	152507827	5543	ACTR3B	1	152456834	152552463
ENSG00000133627	ENST00000537264	152456914	152551973	7	43.36	152456914	1521	ACTR3B	1	152456834	152552463
ENSG00000130226	ENST00000404039	153584182	154685995	7	43.85	153584182	4798	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000406326	153749503	154380341	7	43.85	153749503	2012	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000377770	153749765	154685161	7	43.85	153749765	3710	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000462622	154002195	154172998	7	43.85	154002195	1532	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000332007	154002195	154685161	7	43.85	154002195	3768	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000496611	154002297	154379111	7	43.85	154002297	960	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000427557	154002527	154684248	7	43.85	154002527	2388	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000471100	154585304	154593153	7	43.85	154585304	534	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000481593	154585431	154587946	7	43.85	154585431	671	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000478614	154585435	154587628	7	43.85	154585435	552	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000493268	154595602	154650212	7	43.85	154595602	555	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000484789	154659705	154672794	7	43.85	154659705	561	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000488512	154659766	154668096	7	43.85	154659766	589	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000479637	154664334	154668853	7	43.85	154664334	552	DPP6	1	153584182	154685995
ENSG00000130226	ENST00000480367	154675278	154682940	7	43.85	154675278	4083	DPP6	1	153584182	154685995
ENSG00000214106	ENST00000411526	154720208	154738546	7	40.91	154720208	1264	PAXIP1-AS2	1	154720208	154741618
ENSG00000214106	ENST00000397551	154720227	154737108	7	40.91	154720227	1692	PAXIP1-AS2	1	154720208	154741618
ENSG00000214106	ENST00000449486	154720238	154741618	7	40.91	154720238	2121	PAXIP1-AS2	1	154720208	154741618
ENSG00000157212	ENST00000404141	154735397	154794794	7	40.81	154794794	3827	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000457196	154735397	154794794	7	40.81	154794794	3990	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000464717	154735399	154757420	7	40.81	154757420	3792	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000473219	154735494	154793810	7	40.81	154793810	5515	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000485730	154752759	154754405	7	40.81	154754405	526	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000475066	154759030	154775454	7	40.81	154775454	2477	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000494182	154760759	154766333	7	40.81	154766333	548	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000419436	154767833	154794621	7	40.81	154794621	521	PAXIP1	-1	154735397	154794794
ENSG00000157212	ENST00000397192	154735401	154794682	7	40.81	154794682	3711	PAXIP1	-1	154735397	154794794
ENSG00000220575	ENST00000395731	154858777	154863267	7	47.09	154863267	2703	HTR5A-AS1	-1	154858777	154863267
ENSG00000220575	ENST00000493904	154862137	154863267	7	47.09	154863267	551	HTR5A-AS1	-1	154858777	154863267
ENSG00000220575	ENST00000543018	154860253	154863267	7	47.09	154863267	1405	HTR5A-AS1	-1	154858777	154863267
ENSG00000157219	ENST00000287907	154862034	154877459	7	42.58	154862034	2912	HTR5A	1	154862034	154877459
ENSG00000157219	ENST00000486819	154868848	154876325	7	42.58	154868848	558	HTR5A	1	154862034	154877459
ENSG00000217825	ENST00000431083	154988273	154990165	7	42.26	154990165	744	AC099552.4	-1	154988273	154990165
ENSG00000217825	ENST00000404289	154988397	154990146	7	42.26	154990146	582	AC099552.4	-1	154988273	154990165
ENSG00000186480	ENST00000340368	155089486	155101945	7	44.41	155089486	3010	INSIG1	1	155089486	155101945
ENSG00000186480	ENST00000425172	155089539	155090365	7	44.41	155089539	596	INSIG1	1	155089486	155101945
ENSG00000186480	ENST00000342407	155089599	155100467	7	44.41	155089599	1127	INSIG1	1	155089486	155101945
ENSG00000186480	ENST00000476756	155090271	155100670	7	44.41	155090271	1320	INSIG1	1	155089486	155101945
ENSG00000186480	ENST00000468307	155093317	155094728	7	44.41	155093317	852	INSIG1	1	155089486	155101945
ENSG00000186480	ENST00000344756	155089486	155101943	7	44.41	155089486	2623	INSIG1	1	155089486	155101945
ENSG00000204960	ENST00000378120	155149680	155160629	7	57.33	155160629	2456	BLACE	-1	155149680	155160629
ENSG00000218672	ENST00000401499	155174771	155189051	7	53.43	155174771	1551	AC008060.7	1	155174771	155189051
ENSG00000164778	ENST00000297375	155250824	155257526	7	55.72	155250824	3395	EN2	1	155250824	155257526
ENSG00000146910	ENST00000406197	155266901	155326533	7	47.25	155326533	560	CNPY1	-1	155266901	155326557
ENSG00000146910	ENST00000321736	155293827	155326557	7	47.25	155326557	2378	CNPY1	-1	155266901	155326557
ENSG00000216895	ENST00000401694	155403925	155437095	7	42.24	155437095	512	AC009403.2	-1	155403925	155437899
ENSG00000216895	ENST00000460022	155434958	155437071	7	42.24	155437071	1008	AC009403.2	-1	155403925	155437899
ENSG00000216895	ENST00000474963	155435778	155437100	7	42.24	155437100	566	AC009403.2	-1	155403925	155437899
ENSG00000216895	ENST00000469539	155435895	155437100	7	42.24	155437100	597	AC009403.2	-1	155403925	155437899
ENSG00000216895	ENST00000472015	155436162	155437899	7	42.24	155437899	212	AC009403.2	-1	155403925	155437899
ENSG00000184863	ENST00000287912	155437145	155493877	7	40.78	155437145	1404	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000401878	155437373	155574173	7	40.78	155437373	10149	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000392759	155437396	155494184	7	40.78	155437396	1580	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000307403	155465574	155538414	7	40.78	155465574	4360	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000440108	155473363	155530287	7	40.78	155473363	1027	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000392761	155493585	155559590	7	40.78	155493585	2934	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000486747	155499508	155511129	7	40.78	155499508	559	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000438356	155539113	155559250	7	40.78	155539113	547	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000341148	155539280	155574179	7	40.78	155539280	7058	RBM33	1	155437145	155574179
ENSG00000184863	ENST00000392755	155559250	155568154	7	40.78	155559250	552	RBM33	1	155437145	155574179
ENSG00000164690	ENST00000297261	155592680	155604967	7	59.64	155604967	4454	SHH	-1	155592680	155604967
ENSG00000164690	ENST00000441114	155592733	155601766	7	59.64	155601766	888	SHH	-1	155592680	155604967
ENSG00000164690	ENST00000430104	155592734	155601766	7	59.64	155601766	677	SHH	-1	155592680	155604967
ENSG00000164690	ENST00000435425	155592744	155601766	7	59.64	155601766	807	SHH	-1	155592680	155604967
ENSG00000164690	ENST00000472308	155599276	155600064	7	59.64	155600064	504	SHH	-1	155592680	155604967
ENSG00000204876	ENST00000377722	155755326	155759037	7	50.67	155755326	2536	AC021218.2	1	155755326	155759037
ENSG00000244291	ENST00000333319	156431057	156433348	7	53.01	156433348	2292	C7orf13	-1	156431057	156433348
ENSG00000105982	ENST00000404282	156432975	156451243	7	42.24	156432975	793	RNF32	1	156432975	156469824
ENSG00000105982	ENST00000439609	156433368	156437233	7	42.24	156433368	308	RNF32	1	156432975	156469824
ENSG00000105982	ENST00000469382	156433443	156447615	7	42.24	156433443	904	RNF32	1	156432975	156469824
ENSG00000105982	ENST00000317955	156433465	156469824	7	42.24	156433465	1682	RNF32	1	156432975	156469824
ENSG00000105982	ENST00000405335	156433478	156469789	7	42.24	156433478	1938	RNF32	1	156432975	156469824
